,Loser1,Loser2,Winner1,Winner2
258,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12892724,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/antnguyen,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12895631,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/3531045
259,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/123456789101,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/5109286839,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/Roberthe9606,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/tommy13810
260,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12859713,/player/Domenick Owen Wuu,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/John4269,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12825277
261,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/535534,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/144,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12901073,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12904983
262,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/00000,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/5184344,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/4401129,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/696969696969696969
263,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2033093,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2035412,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2424,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/SJSU
264,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12892761,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12900576,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/A7513,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/123456789123456789
265,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2033870,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/030490,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12898361,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/009772139
266,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/Long Le,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12892881,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12863264,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/1020044
267,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12859713,/player/Domenick Owen Wuu,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/ZBTC,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/Bintang
268,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12892724,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/antnguyen,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/Peterrxb,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/The KT
269,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12880700,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12909651,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12895607,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12895610
270,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12895344,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12895545,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/28917382743,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/283782274
271,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12900802,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/004121482,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/lucbui10,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/Khoihuynh
272,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/123456789101,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/5109286839,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/98590,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/01191990
273,/player/Travis Huynh,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/tommy13810,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/Roberthe9606,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/3531045
274,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/CoC,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/42042042042042042042,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/roblee04,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12875415
275,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/rajularora,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/clementhoang,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12873121,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12895631
276,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12873121,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/SJSU,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12912834,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/675456476465465
277,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/MNguyen404,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/The KT,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2034552,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12850162
278,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/12094520,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12853900,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/Team 1,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/Team1
279,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12898185,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/99999999999999999,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12859713,/player/Domenick Owen Wuu
280,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12895631,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/3531045,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/80085,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/Bayvietboi
281,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/4401129,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/696969696969696969,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12901073,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12904983
282,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2033870,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/030490,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/400002,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/31970HZ
283,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2424,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/SJSU,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/lucbui10,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/Khoihuynh
284,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12827425,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/vinhtvu,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/MNguyen404,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/011982698
285,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/1123,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/00002,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12898049,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/11110000
286,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/4401129,/player/Sam Vuong,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/535534,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/144
287,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12898592,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/HamWix,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/lucbui10,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/Khoihuynh
288,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/Long Le,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12892881,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2992,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2993
289,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12892804,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12892802,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/71610235,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2034098
290,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12898277,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12886758,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12892724,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/antnguyen
291,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12898264,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12897250,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12896841,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12857546
292,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/ZBTC,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/Bintang,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12895610,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/CoC
293,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/John4269,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12825277,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/Roberthe9606,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/tommy13810
294,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/1020390,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12895673,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/Peterrxb,/player/Luke Trinh
295,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12892761,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12900576,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12901073,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12904983
296,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/A7513,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/123456789123456789,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2034311,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/400549
297,/player/Omkar Arvind Lonkar,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/009772139,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2032926,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/401714
298,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2424,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/SJSU,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12827425,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/vinhtvu
299,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/1018380,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/855963231,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/rajularora,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/clementhoang
300,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/1925,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12854285,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12897967,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12910377
301,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/71610235,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2034098,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/roblee04,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12875415
302,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/28917382743,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/283782274,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/465378,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12843777
303,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/Team 1,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/Team1,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12892724,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/antnguyen
304,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12896841,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12857546,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12859713,/player/Domenick Owen Wuu
305,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/132259,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2017202199,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/Sapphiredoan,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12895630
306,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/543106,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12886641,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/dont have one,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/VanessaDINH
307,/player/Jay Dinh,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12895630,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12893254,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/123441
308,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/110812345,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/1234567890,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/3442,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/fuxiaofeng
309,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/ZBTC,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/Bintang,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/Peterrxb,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/The KT
310,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12895607,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12895610,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12873121,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12895631
311,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/roblee04,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12875415,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/Roberthe9606,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/3531045
312,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/MNguyen404,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/011982698,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/lucbui10,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/Khoihuynh
313,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12898049,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/11110000,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12912834,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/675456476465465
314,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/535534,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/144,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2034552,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12850162
315,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12895610,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/CoC,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/Peterrxb,/player/Luke Trinh
316,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/80085,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/Bayvietboi,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/Roberthe9606,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/tommy13810
317,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/465378,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12843777,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/roblee04,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12875415
318,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12892724,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/antnguyen,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12859713,/player/Domenick Owen Wuu
319,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/543106,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12886641,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/Sapphiredoan,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/121103
320,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12895438,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/58239,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12880317,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/cokoo
321,/player/Jay Dinh,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12895630,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/110812345,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/1234567890
322,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12863264,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/1020044,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/98590,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/01191990
323,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12901073,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12904983,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/400002,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/31970HZ
324,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2032926,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/401714,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2034311,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/400549
325,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12892761,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12900576,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2033870,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/030490
326,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/A7513,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/123456789123456789,/player/Omkar Arvind Lonkar,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/009772139
327,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/rajularora,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/clementhoang,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/lucbui10,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/Khoihuynh
328,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2992,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2993,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12897967,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12910377
329,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/roblee04,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12875415,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12859713,/player/Domenick Owen Wuu
330,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/824,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/0346,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/8000000,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2814
331,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12880786,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12883113,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/110812345,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/1234567890
332,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/Sapphiredoan,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12895630,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12893254,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/123441
333,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/dont have one,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/VanessaDINH,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12880317,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/0000
334,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/042599,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/fuxiaofeng,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/0123,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/111777999
335,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/Peterrxb,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/The KT,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/98590,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/01191990
336,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2033870,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/030490,/player/Omkar Arvind Lonkar,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/009772139
337,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12912834,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/675456476465465,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2034552,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12850162
338,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/535534,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/144,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12898049,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/11110000
339,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/Peterrxb,/player/Luke Trinh,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/Roberthe9606,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/tommy13810
340,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/80085,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/Bayvietboi,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12895610,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/CoC
341,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2033093,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2035412,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/8000000,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2814
342,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/Sapphiredoan,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/121103,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/dont have one,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/VanessaDINH
343,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12880786,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12883113,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/132259,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/111777999
